Subject	NZMean_1	NZcount_1	NZSigma_1	NZMean_2	NZcount_2	NZSigma_2	NZMean_12	NZcount_12	NZSigma_12	NZMean_13	NZcount_13	NZSigma_13
/project/bbl_roalf_cmroicest/cest/100009/100009-GluCEST.nii.gz_0	8.438118	2052	1.977011	8.784819	2360	2.362877	8.394864	1959	2.006728	9.005414	2213	1.972895
