Subject	NZMean_1	NZcount_1	NZSigma_1	NZMean_2	NZcount_2	NZSigma_2	NZMean_12	NZcount_12	NZSigma_12	NZMean_13	NZcount_13	NZSigma_13
/project/bbl_roalf_cmroicest/cest/100003/100003-GluCEST.nii.gz_0	9.329707	2215	2.651438	10.497636	2726	2.431707	8.996713	2328	2.625919	10.284539	3520	2.241068
