Subject	NZMean_1	NZcount_1	NZSigma_1	NZMean_2	NZcount_2	NZSigma_2	NZMean_12	NZcount_12	NZSigma_12	NZMean_13	NZcount_13	NZSigma_13
/project/bbl_roalf_cmroicest/cest/200007/200007-GluCEST.nii.gz_0	8.222498	2193	2.432071	9.470203	3011	1.848600	8.153828	2151	2.359918	9.173743	3233	1.857071
